# modelo=pope_completo_fL_feta
# epsilon=1.0
# C_k=1.5
# beta=5.2
# nu=0.01
# eta=3.162277660168e-02
# Re_nominal=100
# k_range=[1.000000e+00,1.000000e+03]
# n_points=2000
k,E(k),k_eta
1.168244558655990e+00,1.145871112395339e+00,3.694313669451104e-02
1.172288534078293e+00,1.139368989901742e+00,3.707101842587322e-02
1.176346508056887e+00,1.132903216785247e+00,3.719934283045376e-02
1.180418529048936e+00,1.126473596513939e+00,3.732811144060268e-02
1.184504645679341e+00,1.120079933533005e+00,3.745732579397442e-02
1.188604906741324e+00,1.113722033260970e+00,3.758698743354610e-02
1.192719361197008e+00,1.107399702085924e+00,3.771709790763599e-02
1.196848058178002e+00,1.101112747361755e+00,3.784765876992201e-02
1.200991046985989e+00,1.094860977404380e+00,3.797867157946024e-02
1.205148377093312e+00,1.088644201487972e+00,3.811013790070359e-02
1.209320098143569e+00,1.082462229841194e+00,3.824205930352041e-02
1.213506259952203e+00,1.076314873643431e+00,3.837443736321333e-02
1.217706912507095e+00,1.070201945021023e+00,3.850727366053799e-02
1.221922105969167e+00,1.064123257043497e+00,3.864056978172195e-02
1.226151890672973e+00,1.058078623719807e+00,3.877432731848363e-02
1.230396317127308e+00,1.052067859994566e+00,3.890854786805133e-02
1.234655436015804e+00,1.046090781744292e+00,3.904323303318227e-02
1.238929298197542e+00,1.040147205773642e+00,3.917838442218174e-02
1.243217954707653e+00,1.034236949811662e+00,3.931400364892234e-02
1.247521456757932e+00,1.028359832508031e+00,3.945009233286321e-02
1.251839855737447e+00,1.022515673429311e+00,3.958665209906937e-02
1.256173203213156e+00,1.016704293055195e+00,3.972368457823115e-02
1.260521550930515e+00,1.010925512774772e+00,3.986119140668366e-02
1.264884950814107e+00,1.005179154882773e+00,3.999917422642629e-02
1.269263454968252e+00,9.994650425758445e-01,4.013763468514238e-02
1.273657115677637e+00,9.937829999488097e-01,4.027657443621884e-02
1.278065985407933e+00,9.881328519909376e-01,4.041599513876593e-02
1.282490116806428e+00,9.825144245822170e-01,4.055589845763703e-02
1.286929562702652e+00,9.769275444896403e-01,4.069628606344859e-02
1.291384376109010e+00,9.713720393634793e-01,4.083715963260002e-02
1.295854610221411e+00,9.658477377335779e-01,4.097852084729370e-02
1.300340318419908e+00,9.603544690056400e-01,4.112037139555513e-02
1.304841554269335e+00,9.548920634575339e-01,4.126271297125304e-02
1.309358371519941e+00,9.494603522355870e-01,4.140554727411960e-02
1.313890824108041e+00,9.440591673508973e-01,4.154887600977079e-02
1.318438966156650e+00,9.386883416756487e-01,4.169270088972669e-02
1.323002851976138e+00,9.333477089394259e-01,4.183702363143194e-02
1.327582536064873e+00,9.280371037255423e-01,4.198184595827631e-02
1.332178073109875e+00,9.227563614673698e-01,4.212716959961515e-02
1.336789517987465e+00,9.175053184446732e-01,4.227299629079018e-02
1.341416925763927e+00,9.122838117799585e-01,4.241932777315011e-02
1.346060351696158e+00,9.070916794348154e-01,4.256616579407151e-02
1.350719851232332e+00,9.019287602062799e-01,4.271351210697960e-02
1.355395480012563e+00,8.967948937231908e-01,4.286136847136925e-02
1.360087293869567e+00,8.916899204425631e-01,4.300973665282595e-02
1.364795348829329e+00,8.866136816459613e-01,4.315861842304695e-02
1.369519701111772e+00,8.815660194358848e-01,4.330801555986234e-02
1.374260407131433e+00,8.765467767321566e-01,4.345792984725631e-02
