# modelo=pao_beta2.25_logper_amp0.02_w2
# epsilon=1.0
# C_k=1.5
# beta=2.25
# nu=0.005
# eta=1.880301546543e-02
# Re_nominal=200
# k_range=[1.000000e+00,1.000000e+03]
# n_points=2000
k,E(k),k_eta
2.299751127333137e+00,3.611067322026289e-01,4.324225601388958e-02
2.307711906578750e+00,3.589268805341963e-01,4.339194266916174e-02
2.315700242721909e+00,3.567599557953550e-01,4.354214747720462e-02
2.323716231153100e+00,3.546058839055077e-01,4.369287223164703e-02
2.331759967593012e+00,3.524645911794899e-01,4.384411873232655e-02
2.339831548093677e+00,3.503360043256284e-01,4.399588878531104e-02
2.347931069039622e+00,3.482200504438068e-01,4.414818420292022e-02
2.356058627149014e+00,3.461166570235427e-01,4.430100680374733e-02
2.364214319474820e+00,3.440257519420743e-01,4.445435841268076e-02
2.372398243405963e+00,3.419472634624564e-01,4.460824086092597e-02
2.380610496668487e+00,3.398811202316659e-01,4.476265598602724e-02
2.388851177326722e+00,3.378272512787168e-01,4.491760563188971e-02
2.397120383784454e+00,3.357855860127855e-01,4.507309164880131e-02
2.405418214786105e+00,3.337560542213442e-01,4.522911589345489e-02
2.413744769417907e+00,3.317385860683044e-01,4.538568022897044e-02
2.422100147109089e+00,3.297331120921694e-01,4.554278652491725e-02
2.430484447633060e+00,3.277395632041966e-01,4.570043665733630e-02
2.438897771108604e+00,3.257578706865676e-01,4.585863250876265e-02
2.447340218001076e+00,3.237879661905690e-01,4.601737596824789e-02
2.455811889123599e+00,3.218297817347811e-01,4.617666893138273e-02
2.464312885638268e+00,3.198832497032758e-01,4.633651330031963e-02
2.472843309057360e+00,3.179483028438237e-01,4.649691098379551e-02
2.481403261244544e+00,3.160248742661099e-01,4.665786389715450e-02
2.489992844416102e+00,3.141128974399580e-01,4.681937396237090e-02
2.498612161142142e+00,3.122123061935639e-01,4.698144310807210e-02
2.507261314347830e+00,3.103230347117374e-01,4.714407326956153e-02
2.515940407314613e+00,3.084450175341529e-01,4.730726638884188e-02
2.524649543681457e+00,3.065781895536082e-01,4.747102441463821e-02
2.533388827446085e+00,3.047224860142922e-01,4.763534930242129e-02
2.542158362966211e+00,3.028778425100609e-01,4.780024301443089e-02
2.550958254960799e+00,3.010441949827217e-01,4.796570751969926e-02
2.559788608511301e+00,2.992214797203259e-01,4.813174479407457e-02
2.568649529062919e+00,2.974096333554703e-01,4.829835682024461e-02
2.577541122425862e+00,2.956085928636059e-01,4.846554558776037e-02
2.586463494776611e+00,2.938182955613550e-01,4.863331309305985e-02
2.595416752659185e+00,2.920386791048374e-01,4.880166133949188e-02
