# modelo=pao_beta2.25
# epsilon=1.0
# C_k=1.5
# beta=2.25
# nu=0.001
# eta=5.623413251903e-03
# Re_nominal=1000
# k_range=[1.000000e+00,1.000000e+03]
# n_points=2000
k,E(k),k_eta
1.941529850238938e+00,4.937241301705570e-01,1.091802468879984e-02
1.948250616826600e+00,4.908764223357626e-01,1.095581833669185e-02
1.954994647905159e+00,4.880450828202700e-01,1.099374281043027e-02
1.961762024006579e+00,4.852300176086104e-01,1.103179856287961e-02
1.968552825941592e+00,4.824311332252484e-01,1.106998604847202e-02
1.975367134800665e+00,4.796483367314797e-01,1.110830572321269e-02
1.982205031954964e+00,4.768815357223496e-01,1.114675804468533e-02
1.989066599057329e+00,4.741306383235870e-01,1.118534347205759e-02
1.995951918043249e+00,4.713955531885570e-01,1.122406246608660e-02
2.002861071131838e+00,4.686761894952309e-01,1.126291548912440e-02
2.009794140826819e+00,4.659724569431731e-01,1.130190300512353e-02
2.016751209917509e+00,4.632842657505462e-01,1.134102547964252e-02
2.023732361479806e+00,4.606115266511323e-01,1.138028337985149e-02
2.030737678877183e+00,4.579541508913724e-01,1.141967717453769e-02
2.037767245761681e+00,4.553120502274217e-01,1.145920733411112e-02
2.044821146074913e+00,4.526851369222230e-01,1.149887433061015e-02
2.051899464049058e+00,4.500733237425961e-01,1.153867863770714e-02
2.059002284207876e+00,4.474765239563435e-01,1.157862073071413e-02
2.066129691367711e+00,4.448946513293746e-01,1.161870108658845e-02
2.073281770638505e+00,4.423276201228442e-01,1.165892018393850e-02
2.080458607424816e+00,4.397753450903087e-01,1.169927850302939e-02
2.087660287426839e+00,4.372377414748981e-01,1.173977652578874e-02
2.094886896641424e+00,4.347147250065053e-01,1.178041473581236e-02
2.102138521363108e+00,4.322062118989893e-01,1.182119361837011e-02
2.109415248185143e+00,4.297121188473973e-01,1.186211366041162e-02
2.116717164000532e+00,4.272323630252001e-01,1.190317535057217e-02
2.124044356003063e+00,4.247668620815457e-01,1.194437917917844e-02
2.131396911688355e+00,4.223155341385272e-01,1.198572563825447e-02
2.138774918854899e+00,4.198782977884657e-01,1.202721522152746e-02
2.146178465605109e+00,4.174550720912121e-01,1.206884842443367e-02
2.153607640346370e+00,4.150457765714596e-01,1.211062574412439e-02
2.161062531792100e+00,4.126503312160765e-01,1.215254767947180e-02
2.168543228962803e+00,4.102686564714503e-01,1.219461473107501e-02
2.176049821187136e+00,4.079006732408496e-01,1.223682740126597e-02
2.183582398102976e+00,4.055463028818007e-01,1.227918619411548e-02
2.191141049658486e+00,4.032054672034773e-01,1.232169161543926e-02
2.198725866113195e+00,4.008780884641086e-01,1.236434417280392e-02
2.206336938039071e+00,3.985640893683995e-01,1.240714437553308e-02
2.213974356321604e+00,3.962633930649668e-01,1.245009273471341e-02
2.221638212160893e+00,3.939759231437896e-01,1.249318976320075e-02
2.229328597072734e+00,3.917016036336748e-01,1.253643597562623e-02
2.237045602889710e+00,3.894403589997379e-01,1.257983188840243e-02
2.244789321762294e+00,3.871921141408954e-01,1.262337801972953e-02
2.252559846159941e+00,3.849567943873756e-01,1.266707488960150e-02
2.260357268872200e+00,3.827343254982400e-01,1.271092301981231e-02
2.268181683009818e+00,3.805246336589221e-01,1.275492293396217e-02
2.276033182005851e+00,3.783276454787776e-01,1.279907515746377e-02
2.283911859616785e+00,3.761432879886504e-01,1.284338021754857e-02
2.291817809923647e+00,3.739714886384519e-01,1.288783864327307e-02
2.299751127333137e+00,3.718121752947551e-01,1.293245096552516e-02
2.307711906578750e+00,3.696652762384005e-01,1.297721771703042e-02
2.315700242721909e+00,3.675307201621181e-01,1.302213943235851e-02
2.323716231153100e+00,3.654084361681617e-01,1.306721664792958e-02
2.331759967593012e+00,3.632983537659566e-01,1.311244990202060e-02
2.339831548093677e+00,3.612004028697622e-01,1.315783973477185e-02
2.347931069039622e+00,3.591145137963463e-01,1.320338668819334e-02
2.356058627149014e+00,3.570406172626739e-01,1.324909130617131e-02
2.364214319474820e+00,3.549786443836092e-01,1.329495413447470e-02
2.372398243405963e+00,3.529285266696298e-01,1.334097572076166e-02
2.380610496668487e+00,3.508901960245557e-01,1.338715661458612e-02
2.388851177326722e+00,3.488635847432894e-01,1.343349736740434e-02
2.397120383784454e+00,3.468486255095711e-01,1.347999853258148e-02
2.405418214786105e+00,3.448452513937449e-01,1.352666066539822e-02
2.413744769417907e+00,3.428533958505385e-01,1.357348432305740e-02
